title,id,price,link,brand,availability,image_link,condition,description
Sensegram Basic 12 kk,SGBASIC12,46.80,https://www.retkitukku.fi/sensegram-basic-12-kk.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/e/sensegram_basic_12_kk.jpg,new,Sensegram Basic 12 kk
Nordik Fox Heat -kettupilli,7350049400921,27.90,https://www.retkitukku.fi/nordik-fox-heat-kettupilli.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/o/nordik_fox_heat_kettupilli.jpg,new,Nordik Fox Heat -kettupilli
Nordik Roe -kaurispilli,7350049400129,34.90,https://www.retkitukku.fi/nordik-roe-kaurispilli.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/o/nordic_roe_kaurispilli.jpg,new,Nordik Roe -kaurispilli
Marttiini Villisika,6416885327202,149.00,https://www.retkitukku.fi/marttiini-villisika.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/i/villisika.jpg,new,Marttiini Villisika
Burrel Valaisinpaketti G10 + 3200 mAh,BURRELG103200,104.80,https://www.retkitukku.fi/burrel-valaisinpaketti-g10-3200mah.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel_valaisinpaketti_g10_3200mah.jpg,new,Burrel Valaisinpaketti G10 + 3200 mAh
Nitecore Akkupaketti UM20 + 2 x 3500 mAh,NITECOREUM203400,59.90,https://www.retkitukku.fi/nitecore-akkupaketti-um20-3400mah.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/i/nitecore_akkupaketti_um20_2_x_3400mah.jpg,new,Nitecore Akkupaketti UM20 + 2 x 3500 mAh
Nitecore EC4s Valaisinpaketti,NITECOREEC4S,159.80,https://www.retkitukku.fi/nitecore-ec4s-valaisinpaketti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/i/nitecore_ec4s_valaisinpaketti.jpg,new,Nitecore EC4s Valaisinpaketti
Nitecore Akkupaketti UM20 + 3200mAh ,NITECOREUM203200,54.90,https://www.retkitukku.fi/nitecore-akkupaketti-um20-3200mah.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/i/nitecore_akkupaketti_um20_2_x_3200mah.jpg,new,Nitecore Akkupaketti UM20 + 3200mAh
Burrel F16 Valaisinpaketti,BURREL16VALAISINP,99.90,https://www.retkitukku.fi/burrel-f16-valaisinpaketti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel_f16_valaisinpaketti.jpg,new,Burrel F16 Valaisinpaketti
Work Sharp Hiomanauhat  220 Medium (6 kpl),662949038621,15.90,https://www.retkitukku.fi/work-sharp-hiomanauhat-220-medium-6-kpl.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/w/o/work_sharp_hiomanauhat_220_medium.jpg,new,Work Sharp Hiomanauhat 220 Medium (6 kpl)
Berghaus Munro II Päiväreppu 35 L,5034856448889,99.90,https://www.retkitukku.fi/berghaus-munro-ii-paivareppu.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/e/berghaus_munro_ii_p_iv_reppu_35_l.jpg,new,Berghaus Munro II Päiväreppu
Softcare Kenkävaha Väritön,6416977716143,9.90,https://www.retkitukku.fi/softcare-kenkavaha-variton.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/o/softcare_v_rit_n_kenk_vaha.jpg,new,""
Nitecore HC60 ladattava otsalamppu – 1000lm,6952506402113,59.90,https://www.retkitukku.fi/nitecore-hc60-ladattava-otsalamppu-1000lm.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/c/hc60.jpg,new,""
Zodiac Headset Flex IP67 EasyHunt II / Extreme,7036093474308,49.90,https://www.retkitukku.fi/zodiac-headset-flex-ip67-easyhunt-ii-extreme.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/z/o/zodiac_headset_flex_ip67.jpg,new,""
Alaska Rib Pipo Oranssi,6438347009684,15.00,https://www.retkitukku.fi/alaska-rib-pipo-oranssi.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_rib_pipo_oranssi.jpg,new,Alaska Rib Pipo Oranssi
Alaska Rib Pipo Valkoinen,6438347009655,15.00,https://www.retkitukku.fi/alaska-rib-pipo-valkoinen.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_rib_pipo_valkoinen.jpg,new,Alaska Rib Pipo Valkoinen
Alaska Rib Pipo Tummanharmaa,6438347009631,14.95,https://www.retkitukku.fi/alaska-rib-pipo-tummanharmaa.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_rib_pipo_harmaa.jpg,new,Alaska Rib Pipo Tummanharmaa
Härkila Vector GTX -metsästyspuku,VECTORGTXPUKU,648.00,https://www.retkitukku.fi/harkila-vector-gtx-metsastyspuku.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/_/h_rkila_vector_gtx_mets_styspuku.jpg,new,Härkila Vector GTX Metsästyspuku
Alaska Merinovilla 280G Kerrastopaita ja -Housut,ALMV280GSET,99.90,https://www.retkitukku.fi/alaska-merinovilla-280g-kerrastopaita-ja-housut.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_merinokerrasto_280g.jpg,new,Alaska Merinovilla 280G Kerrastopaita ja -Housut
Alaska Hoonah asesukka,6438347009204,19.90,https://www.retkitukku.fi/alaska-asesukka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/o/hoonah.jpg,new,""
NiteSite Viper R-TEK Digiyötähtäin,5060365070716,849.00,https://www.retkitukku.fi/nitesite-r-tek-viper.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/i/nitesiteviperrtek.jpg,new,""
NiteSite Wolf R-TEK Digiyötähtäin,5060365070723,1149.00,https://www.retkitukku.fi/nitesite-wolf-r-tek-digiyotahtain.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/n/i/nitesitewolfrtek.jpg,new,""
Vaude Silk Inlet Mummy Makuupussilakana,4021573754684,79.90,https://www.retkitukku.fi/vaude-silk-inlet-mummy-makuupussilakana.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_makuupussilakana.jpg,new,""
Vaude Norrsken L Makuualusta Keltainen,4021573873019,149.90,https://www.retkitukku.fi/vaude-norrsken-l-makuualusta.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_norrsken_retkipatja.jpg,new,Vaude Norrsken Large Makuualusta Keltainen - Lemon
Vaude Sove Makuualusta Tummanharmaa,4021573758002,59.90,https://www.retkitukku.fi/vaude-sove-makuualusta.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_sove_makuualusta.jpg,new,Vaude Sove Makuualusta Tummanharmaa - antracite
Vaude Rotstein 450 3-Season -untuvamakuupussi vihreä,4052285297169,380.00,https://www.retkitukku.fi/vaude-rotstein-450-3-season-makuupussi-vihrea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/u/vuade_rotstein_green.jpg,new,""
Vaude Norrsken Pump II Retkityyny Vihreä,4052285112301,39.90,https://www.retkitukku.fi/vaude-norrsken-pump-ii-retkityyny.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_norrsken_retkityyny.jpg,new,Vaude Norrsken Pump ll Retkityyny - chute green
Burrel Riistakameran Seinäteline,6438347008504,14.90,https://www.retkitukku.fi/burrel-riistakameran-seinateline.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel_kiinnike.jpg,new,""
Vaude Air Dream Makuualusta Tummanpunainen,4021574339835,119.90,https://www.retkitukku.fi/vaude-air-dream-makuualusta.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_air_dream_sleeping_pad.jpg,new,Vaude Air Dream Makuualusta Tummanpunainen - dark red
Vaude Wizard 30 + 4 L Päiväreppu Musta,4052285205119,89.90,https://www.retkitukku.fi/vaude-wizard-30-4-l-paivareppu-musta.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_wizard_black.jpg,new,""
Vaude Wizard 24 + 4 L Päiväreppu Ruskea,4052285205027,89.90,https://www.retkitukku.fi/vaude-wizard-24-4-l-paivareppu-ruskea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_wizard_brown.jpg,new,""
Vaude Wizard 30 + 4 L Päiväreppu Sininen,4052285205164,89.90,https://www.retkitukku.fi/vaude-wizard-30-4-l-paivareppu-sininen.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_wizard_blue.jpg,new,""
Vaude Wizard 30 + 4 L Päiväreppu Vihreä,4052285205157,89.90,https://www.retkitukku.fi/vaude-wizard-30-4-l-paivareppu-vihrea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_wizard_green.jpg,new,""
Vaude Wizard 24 + 4 L Päiväreppu Punainen,4052285205003,89.90,https://www.retkitukku.fi/vaude-wizard-24-4-l-paivareppu.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vaude_wizard_24_red_1.jpg,new,Vaude Wizard 24 + 4 L Päiväreppu Punainen
Garmin DriveTrack 70 EU LM GPS,753759163396,429.00,https://www.retkitukku.fi/garmin-drivetrack-70-eu-lm.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/g/a/garmin_drivetrack.jpg,new,Garmin DriveTrack™ 70LM Seuraa koirien liikkumista Garmin DriveTrack on synkronoitavissa langatto...
Garmin NiMH -akkupakkaus,753759991203,23.90,https://www.retkitukku.fi/nimh-akkupakkaus.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/g/a/garmin_nimhakku.jpg,new,""
Carlson Flexi Standard -portti,891618001103,109.00,https://www.retkitukku.fi/carlson-flexi-portti-standard-77-cm.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/c/a/carlson_portti.jpg,new,Mitat: Korkeus 77 cm Leveys 93 cm Saranat 60-65 cm välein
Double Cut Kaksikielinen Sorsapilli,848222076317,39.90,https://www.retkitukku.fi/double-cut-kaksikielinen-sorsapilli.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/d/o/double_cut_kaksikielinen_sorsapilli.jpg,new,Double Cut Kaksikielinen Sorsapilli
Alaska Bandana BlindTech Snow,6438347009617,9.90,https://www.retkitukku.fi/alaska-bandana-blindtech-snow.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_bandana_blindtech_snow.jpg,new,Alaska Bandana BlindTech Snow
Alaska Bandana BlindTech Blaze,6438347009624,9.90,https://www.retkitukku.fi/alaska-bandana-blindtech-blaze.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/l/alaska_bandana_blindtech_blaze.jpg,new,Alaska Bandana BlindTech Blaze
Tracker for Android - Ultrapoint seuranta 1 vuosi,trackerultrapointlisenssi,29.00,https://www.retkitukku.fi/tracker-for-android-ultrapoint-seuranta-1-vuosi.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/t/r/tracker_ultrapoint.jpg,new,""
Live Pigeon moottorikyyhky,6430038641083,49.90,https://www.retkitukku.fi/live-pigeon-moottorikyyhky.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/l/i/live_pigeon_moottorikyyhky.jpg,new,Live Pigeon Moottorikyyhky
Härkila Bearhunter Reppujakkara,5707335088134,169.00,https://www.retkitukku.fi/harkila-bearhunter-reppujakkara.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/_/h_rkila_bearhunter.jpg,new,Härkila Bearhunter Reppujakkara
Garmin GPS Ulkoilutelinepaketti ja Kuljetuslaukku,753759990114,19.90,https://www.retkitukku.fi/garmin-gps-ulkoilutelinepaketti-ja-kuljetuslaukku.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/g/a/garmin_outdoor_gps_mount_bundle_carrying_case.jpg,new,Garmin GPS ulkoilutelinepaketin ja kuljetuslaukun kanssa yhteensopivat laitteet: Alpha® 100 Alpha...
Tanglefree Fullbody Merihanhi 6kpl,6430055024715,199.90,https://www.retkitukku.fi/tanglefree-fullbody-merihanhi-6kpl.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/t/a/tanglefree_merihanhi_fullbody.jpg,new,""
Lundhags Authentic Pro -ulkoiluhousut tummannvihreä,LHAUTHPROFG,220.00,https://www.retkitukku.fi/lundhags-authentic-pro-ulkoiluhousut-metsanvihrea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/l/u/lundhags_authentic_pro_forest_green.jpg,new,Lundhags Authentic Pro Pant Forest Green
Etäkytkin Burrel F16 valaisimeen,695771300086,24.90,https://www.retkitukku.fi/etakytkin-burrel-f16-valaisimeen.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/e/t/etakytkin.jpg,new,Etäkytkin Burrel F16 valaisimeen
Bergans Ylvingen Naisten Fleecetakki Violetti,BERGANSYLVINGENNAISTENFLEECETAKKIVIOLETTI,49.90,https://www.retkitukku.fi/bergans-ylvingen-naisten-fleecetakki-violetti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/e/bergans_ylvingen_lady_funkypurple.jpg,new,Bergans Ylvingen Naisten Fleecetakki Violetti
Burrel F16 taskulamppu 1600lm,6438347009150,79.90,https://www.retkitukku.fi/burrel-f16-taskulamppu-1600lm.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/1/f16.jpg,new,""
Burrel G16R USB-ladattava otsalamppu 1600 lm,6438347009143,79.90,https://www.retkitukku.fi/burrel-g16r-usb-ladattava-otsalamppu-1600lm.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel_g16.jpg,new,Burrel G16R USB-ladattava otsalamppu 1600lm
Tanglefree Fullbody Kanadanhanhi 6 Kpl,D9800,199.90,https://www.retkitukku.fi/tanglefree-fullbody-kanadanhanhi-6kpl.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/k/a/kanadanhanhi.jpg,new,""
Flambeau Uvision merihanhikuoret 12kpl,6430055026375,159.90,https://www.retkitukku.fi/flambeau-uvision-merihanhikuoret-12kpl.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/l/flambeau_uvision_merihanhikuoret.jpg,new,""
Hillman Chairpack Reppujakkara Camo,3800154569517,169.90,https://www.retkitukku.fi/hillman-chairpack-reppujakkara-camo.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/i/hillman_chairpack_camo_1.jpg,new,"Hillman Chairpack reppujakkara, camo"
Hillman Chairpack Jakkarareppu Ruskea,3800154569494,169.90,https://www.retkitukku.fi/hillman-chairpack-jakkarareppu-ruskea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/i/hillman_chairpack_brown.jpg,new,Hillman Chairpack Jakkarareppu Ruskea
Burrel Edge Black -peruspaketti paristoilla,EDGESET1,328.90,https://www.retkitukku.fi/burrel-edge-peruspaketti-paristoilla.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel-edge-black-pakettitarjous_2.jpg,new,Burrel Edge -peruspaketti paristoilla
Burrel Edge Pro -peruspaketti paristoilla,EDGEPROSET1,379.00,https://www.retkitukku.fi/burrel-edge-pro-peruspaketti-paristoilla.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel-edge-pro-pakettitarjous_1_3.jpg,new,Burrel Edge Pro -peruspaketti paristoilla
Sasta Riekko Metsästystakki,RIEKKOTAKKI,229.00,https://www.retkitukku.fi/riekko-takki.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/a/sasta_riekko_mets_stystakki.jpg,new,Sasta Riekko Metsästystakki
Pannan autolaturi,5412810211081,24.90,https://www.retkitukku.fi/pannan-autolaturi.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/u/autolaturi_valmis.jpg,new,""
Vakuumikoneen öljy 500 ml,6438347008580,14.90,https://www.retkitukku.fi/vakuumikoneen-oljy.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vacuum_oil_valmis.jpg,new,Pullon koko 500 ml.
FoodMaster vakuumipussirulla 10 metriä,FoodMasterairvacuumroll,9.90,https://www.retkitukku.fi/premium-vakuumipussirulla-10-metria.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/vakuumipussirullat_kaytto_1_1.jpg,new,Leveydet: 22 cm 28 cm
Led Lenser P6.2 200lm taskulamppu,4029113940603,49.90,https://www.retkitukku.fi/led-lenser-p6-2-200lm-taskulamppu.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/6/p6-2.jpg,new,""
Burrel Edge Pro -lähettävä riistakamera,6438347009785,349.00,https://www.retkitukku.fi/burrel-edge-pro-lahettava-riistakamera.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/e/d/edge-pro.jpg,new,VIDEOTA LÄHETTÄVÄ BURREL-KAMERAUUTUUS! HD-TASOISEN VIDEOIDEN LÄHETYS Burrel Edge Pro -lähettävä r...
Burrel Edge Black -lähettävä riistakamera,6438347009778,299.00,https://www.retkitukku.fi/burrel-edge-lahettava-riistakamera.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/u/burrel_edge.jpg,new,ENTISTÄKIN PAREMMAT KUVAT YÖLLÄ JA PÄIVÄLLÄ Burrel Edge -sarja edustaa lähettävien riistakameroid...
Härkila Hurricane Metsästyslakki,5707335259084,59.90,https://www.retkitukku.fi/harkila-hurricane-metsastyslakki.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/_/h_rkila_hurricane_cap.jpg,new,Härkila Hurricane Cap - Hunting Green
Roselli UHC Eräpuukko,R200,129.90,https://www.retkitukku.fi/roselli-uhc-erapuukko.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/r/o/roselli-uhc.jpg,new,Roselli UHC Eräpuukko
Roselli Eräpuukko,R100,74.90,https://www.retkitukku.fi/roselli-puukko.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/r/o/roselli-erapuukko.jpg,new,Roselli Eräpuukko
Tracker/Pointer 2017 -perhelisenssi,TrackerPointerPerhelisenssi,139.00,https://www.retkitukku.fi/tracker-pointer-2016-perhelisenssi.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/t/r/tracker_ohjelmisto_uusi_kuva_1.png,new,"Ohjelmistosta hyödyt, jos olet: • Metsästäjä, pilkkijä, kalastaja• Vaeltaja (hiihto / kävellen / ..."
Helly Hansen Classic Duffel varustekassi 50 L violetti,7040054904339,69.90,https://www.retkitukku.fi/helly-hansen-classic-duffel-kassi-50-l-violetti-1.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/e/helly_hansen_duffel_50_l_violetti_2.jpg,new,Helly Hansen Classic Duffel Bag 50 L - Sunburned Purple
Helly Hansen Classic Duffel varustekassi  violetti 90 ,7040054904353,79.90,https://www.retkitukku.fi/helly-hansen-classic-duffel-kassi-90-l-violetti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/e/helly_hansen_duffel_90_l_violetti.jpg,new,Helly Hansen Classic Duffel Kassi 90 L Violetti
Savotta Asehihna Ruskea,6419134868518,10.00,https://www.retkitukku.fi/savotta-asehihna-ruskea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/a/savotta_asehihna.jpg,new,Savotta Asehihna Ruskea
FoodMaster+ S400 vakuumisulkija,6438347008573,69.90,https://www.retkitukku.fi/foodmaster-premium-s400-sinetoija.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/s/fs400_valmis.jpg,new,""
FoodMaster+ DUO 51 X 2 vakuumipakkaaja,6438347008566,2299.00,https://www.retkitukku.fi/foodmaster-premium-duo512-vakuumipakkaaja.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/d/u/duo512valmis_1.jpg,new,""
Zodiac Team Pro Waterproof 68 VHF-Puhelin,3023416020026,279.00,https://www.retkitukku.fi/zodiac-team-pro-waterproof-68-vhf-puhelin.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/z/o/zodiac_team_pro_waterproof_68_orange.jpg,new,Zodiac Team Pro Waterproof 68 VHF-Puhelin Pakkaus sisältää: Zodiac Team Pro VHF-puhelimen Antenni...
Savotta Pikku Metso Asereppu,6419134043861,99.90,https://www.retkitukku.fi/savotta-pikku-metso-asereppu.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/a/savotta_pikku_metso.jpg,new,Savotta Pikku Metso Asereppu
Carlson Big Tuffy -lemmikkiaita,891618006320,49.00,https://www.retkitukku.fi/carlson-big-tuffy-lemmikkiportti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/c/a/carlson1valmis.jpg,new,""
Lucky Duck Lil Critter Petokaave,605093201138,26.90,https://www.retkitukku.fi/lucky-duck-lil-critter-petokaave.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/l/i/lil-critter.jpg,new,Lucky Duck Lil Critter Petokaave
Lucky Duck Splasher HD moottorisorsa,605093101162,129.90,https://www.retkitukku.fi/lucky-duck-splasher-hd-moottorisorsa.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/p/splasher.jpg,new,""
Lucky Duck Moottorikyyhky,605093772119,39.90,https://www.retkitukku.fi/lucky-duck-moottorikyyhky.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/o/moottorikyyhky.jpg,new,Lucky Duck Moottorikyyhky
Lucky Duck HD moottorisorsa,605093103142,139.90,https://www.retkitukku.fi/lucky-duck-hd-moottorisorsa.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/l/u/lucky-hd.jpg,new,""
Burrel G10 supertehokas otsalamppu 1000lm,6438347009136,69.90,https://www.retkitukku.fi/burrel-g10-supertehokas-otsalamppu-1000lm.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/g/1/g10.jpg,new,Burrel G10 supertehokas otsalamppu 1000 ml
